trace_id;activity_ids
Application_1944625042;4,7,7,8,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,20,21,15
Application_918932747;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,15,15,16,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Application_1141108757;4,8,7,7,7,7,7,7,7,7,7,7,9,10,11,10,11,24,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1489581984;4,5,6,6,7,8,7,7,7,9,7,7,10,11,12,7,13,13,14,10,11,12,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,20,21,18,24
Application_1990971128;4,7,7,8,9,10,11,12,7,13,13,14,13,10,11,12,24,13,13,13,15,15,16,17,15,20,21,15
Application_923517455;4,7,7,8,9,10,11,24,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,18,17,18,15,15,16,15,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,10,11,26,18,18,18,18,18,18,17,18,15,15,16,15,15,15,15,18,18,19,18,18,18,20,21,18,24
Application_1494056730;4,5,6,6,6,7,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,22,23,15
Application_1937302912;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1131744527;4,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,20,21,15
Application_476768361;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1230081214;4,5,6,6,7,8,7,7,7,9,10,11,10,11,12,7,13,13,14,10,11,12,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,15,20,21,15,24,24
Application_933312827;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,13,13,15,15,16,17,15,15,15,18,18,19,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,20,21,15
Application_36692111;4,7,7,8,9,10,11,10,11,12,12,7,13,13,14,13,13,13,10,11,12,25,24,24,24,13
Application_144638430;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_936417560;4,5,6,6,6,7,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,15,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,18,10,11,26,17,18,15,15,16,15,15,15,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,20,21,18,24
Application_1098883900;4,8,7,7,7,9,10,11,12,7,13,13,14,10,11,12,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,18,18,18,18,18,18,15,15,16,15,15,15,20,21,15,24
Application_287618269;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,15,15,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,22,23,27
Application_468729534;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,25,24,18
Application_1667164492;4,5,6,6,7,8,7,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_147869159;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,20,21,18
Application_1010657155;4,5,6,6,7,8,7,7,7,9,10,11,10,11,12,12,7,13,13,14,10,11,12,24,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,15,15,16,15,20,21,15,24
Application_362083369;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,22,23,15
Application_541435146;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,25,24,18
Application_1039990121;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,20,21,15
Application_541270963;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,15,20,21,15
Application_174523797;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,25,24,13
Application_465906899;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1959276834;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_722930672;4,5,6,6,6,7,7,8,7,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,25,24,24,18
Application_1844570681;4,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_2025810393;4,5,6,6,7,8,7,7,9,10,11,10,11,12,12,7,13,13,14,13,24,24,10,11,10,11,12,12,13,13,13,15,15,16,17,15,20,21,15,24
Application_831557107;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1761923867;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1985157106;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,18,18,19,18,18,18,20,21,18,24
Application_1232392890;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,22,23,23,15
Application_2028489444;4,5,6,6,7,8,7,9,10,11,7,24,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_1904206333;4,5,6,6,7,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,22,23,13
Application_1680734516;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,25,24,13
Application_1910954034;4,5,6,6,6,7,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,20,21,18,24
Application_1531762977;4,5,6,6,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_984637042;4,5,6,6,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,15,20,21,15
Application_180312905;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,20,21,15
Application_1535488836;4,5,6,6,6,7,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,22,23,18
Application_1202543218;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,13,25,24,13
Application_2008855109;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1600961137;4,5,6,6,6,6,6,7,7,8,7,7,7,7,7,7,7,7,9,10,11,7,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_790630836;4,5,6,6,6,7,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,15,15,15,15,17,15,15,18,18,19,18,18,18,18,18,18,18,18,18,15,15,16,15,20,21,15
Application_1969322143;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,13,25,24,13
Application_98763482;4,5,6,6,7,8,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,25,24,24,13
Application_1468800964;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,15,15,16,15,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,15,15,15,15,18,18,19,18,18,18,18,18,20,21,18
Application_1402421765;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,20,21,18
Application_681868731;4,7,7,8,9,10,11,10,11,12,12,7,13,13,14,13,13,13,10,11,24,10,11,10,11,12,12,13,15,15,16,17,15,15,15,18,18,19,18,18,18,18,18,18,18,20,21,18,24,24,24
Application_1682805570;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,18,18,19,18,18,10,11,26,18,18,18,18,18,17,18,15,15,16,15,20,21,15,24,24
Application_1980172661;4,7,7,8,9,10,11,12,7,13,13,14,13,10,11,12,13,13,10,11,12,10,11,12,13,15,15,16,17,15,15,15,18,18,19,18,18,18,20,21,18,24,24,24
Application_2135977945;4,7,7,8,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_1604844530;4,5,6,6,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1621378726;4,5,6,6,7,8,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1364438939;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1974408424;4,5,6,6,7,8,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,10,11,12,25,24,24,24,13
Application_320656653;4,7,7,8,9,10,11,10,11,12,12,7,13,13,14,13,13,13,13,13,13,13,25,24,24,13
Application_4725841;4,8,7,7,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,20,21,15
Application_41457718;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_357595149;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,18,18,19,18,18,15,15,16,15,15,15,15,15,20,21,15
Application_1079252932;4,5,6,6,6,7,7,8,7,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,24,13,15,15,16,17,15,18,18,19,18,18,18,18,18,18,18,18,18,18,15,15,16,15,18,18,19,18,18,18,18,18,25,24,18
Application_2043769562;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,15,18,18,19,18,18,18,17,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Application_1547985122;4,5,6,6,7,8,7,7,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,10,11,12,24,24,13,15,15,16,17,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,15,15,16,15,20,21,15
Application_1356606116;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_29907847;4,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1049752339;4,8,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,20,21,15
Application_392342439;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,15,18,18,19,18,18,15,15,16,15,15,15,15,15,15,20,21,15
Application_1196222682;4,5,6,6,7,8,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,20,21,18
Application_1411667328;4,5,6,6,7,8,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,25,24,24,13
Application_240075618;4,7,7,8,7,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,22,23,23,15
Application_1094857756;4,5,6,6,6,7,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,15,15,15,15,15,15,15,15,15,18,18,19,18,10,11,12,18,18,18,15,15,16,15,15,15,15,15,17,15,18,18,19,18,18,18,20,21,18,24
Application_413226186;4,5,6,6,7,8,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1991542825;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,20,21,15
Application_1801799778;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_660898265;4,5,6,6,6,7,7,8,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15,24
Application_985184981;4,5,6,6,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_726893387;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,15,25,24,15
Application_729468313;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,20,21,15
Application_1610326543;4,5,6,6,7,8,7,9,10,11,10,11,24,24,25,7
Application_1803607870;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,15,22,23,23,15
Application_235207605;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_1791752256;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,15,15,16,15,15,18,18,19,18,20,21,18
Application_1312464776;4,5,6,6,6,6,6,7,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_410550546;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,15,15,18,18,19,18,18,18,18,18,15,15,16,15,15,15,20,21,15
Application_668695663;4,5,6,6,7,8,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,25,24,24,13
Application_413655543;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_2022277549;4,7,7,8,9,10,11,12,7,13,13,14,25,24,13
Application_1611334093;4,5,6,6,6,7,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_815351292;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_515224882;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,13,13,13,25,24,13
Application_14043266;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1350859573;4,5,6,6,7,8,7,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1048229669;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_1810497253;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,15,15,18,18,19,18,18,18,18,18,22,23,18
Application_1431271047;4,5,6,6,7,8,7,7,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1781035334;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,20,21,18
Application_388690811;4,7,7,8,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,15,18,18,19,18,20,21,18
Application_746588446;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,15,15,20,21,15
Application_516455825;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1165348053;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_874667301;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_673756097;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,15,15,16,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_989790181;4,5,6,6,6,6,6,7,7,8,7,7,7,7,7,7,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,22,23,23,23,15
Application_443770026;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,10,11,26,18,18,15,15,16,15,15,17,15,18,18,19,18,18,18,20,21,18,24
Application_1642811374;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,22,23,15
Application_1891253476;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,13,25,24,13
Application_334707315;4,7,7,8,9,10,11,12,7,13,13,14,13,13,15,15,16,17,15,15,15,15,15,20,21,15
Application_650730518;4,8,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_423354116;4,7,7,8,9,10,11,10,11,10,11,10,11,10,11,12,12,12,12,12,7,13,13,14,24,24,24,24,24,10,11,10,11,10,11,10,11,10,11,12,12,12,12,12,13,13,13,25,24,24,24,24,24,13
Application_1253032803;4,5,6,6,6,6,6,7,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,22,23,15
Application_1764808452;4,8,7,7,9,10,11,26,7,13,13,14,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,20,21,15
Application_250165774;4,5,6,6,7,8,7,7,9,7,7,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,25,24,18
Application_1076896696;4,5,6,6,7,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,26,13,15,15,16,17,15,20,21,15,24
Application_1454026823;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1706407359;4,5,6,6,6,7,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,22,23,15
Application_876355916;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1443389561;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,15,15,16,15,15,15,15,15,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_1836169687;4,5,6,6,7,8,7,7,7,7,7,7,9,10,11,10,11,10,11,12,12,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,15,15,20,21,15,24,24
Application_1777048467;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,10,11,26,18,18,15,15,16,15,17,20,21,15,24
Application_247180552;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,15,15,18,18,19,18,18,18,18,18,25,24,18
Application_1326172373;4,8,7,7,9,7,7,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,15,20,21,15
Application_1300773256;4,8,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,20,21,15,24
Application_1140614876;4,5,6,6,7,8,7,7,7,9,10,11,26,7,13,13,14,10,11,24,12,13,13,13,25,24,13
Application_721338074;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_36278501;4,5,6,6,6,6,6,7,7,8,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_453521125;4,8,7,7,9,7,7,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,15,15,16,15,15,15,20,21,15
Application_668422437;4,5,6,6,7,8,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_1156750817;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_346800107;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,18,18,19,18,18,18,15,15,16,15,15,15,15,15,18,18,19,18,18,15,15,16,15,15,15,15,15,15,15,18,18,19,18,18,10,11,12,18,18,18,17,18,15,15,16,15,15,15,15,20,21,15,24
Application_30950654;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,10,11,26,18,17,18,15,15,16,15,20,21,15,24
Application_679891172;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_654932562;4,7,7,8,9,10,11,10,11,10,11,12,12,12,7,13,13,14,13,13,13,10,11,26,13,13,13,10,11,26,13,13,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,18,18,18,18,15,15,16,15,20,21,15,24,24,24,24
Application_1084469664;4,5,6,6,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1509297391;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,20,21,18
Application_10364301;4,5,6,6,6,7,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,18,15,15,16,15,20,21,15
Application_750865641;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,10,11,12,13,15,15,16,17,15,15,15,15,15,20,21,15,24,24
Application_1710293659;4,5,6,6,7,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,20,21,15
Application_806720781;4,5,6,6,7,8,7,9,10,11,10,11,12,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,20,21,15,24
Application_1164942045;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,20,21,15
Application_619397340;4,5,6,6,7,8,7,7,7,7,9,7,7,7,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,22,23,23,15
Application_2127858700;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,20,21,18
Application_909952098;4,5,6,6,7,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,15,15,18,18,19,18,18,18,20,21,18
Application_560521157;4,5,6,6,6,7,7,8,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,20,21,15
Application_522446320;4,5,6,6,7,8,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_2131199353;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1415886047;4,5,6,6,7,8,7,9,10,11,12,7,13,13,14,13,10,11,12,13,13,25,24,24,13
Application_1923395272;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,15,15,15,15,15,18,18,19,18,18,18,18,18,18,18,10,11,10,11,26,24,18,18,18,15,15,16,17,15,15,15,15,15,15,20,21,15,24
Application_2047347964;4,5,6,6,7,8,7,9,7,10,11,10,11,24,12,7,13,13,14,13,13,13,13,15,15,16,17,15,25,24,15
Application_1587546099;4,5,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,17,15,18,18,19,18,18,18,18,15,15,16,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,15,15,15,15,15,20,21,15,24
Application_1740533240;4,5,6,6,7,8,7,7,7,7,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,10,11,12,15,18,18,19,18,18,18,18,18,18,18,18,15,15,16,15,15,22,23,23,15
Application_1548616764;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,10,11,12,25,24,24,13
Application_1168237766;4,5,6,6,7,8,7,7,7,9,10,11,12,7,13,13,14,13,13,13,10,11,12,13,15,15,16,15,18,18,19,18,18,18,18,18,18,18,18,18,18,15,15,16,17,15,15,18,18,19,18,22,23,23,18
Application_1614968186;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,15,15,20,21,15
Application_2124615783;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,15,18,18,19,17,18,18,18,18,18,18,18,18,18,18,18,18,15,15,16,15,22,23,15
Application_1040902596;4,7,7,8,9,10,11,12,7,13,13,14,13,13,13,13,15,15,16,17,15,15,18,18,19,18,18,18,20,21,18
Application_1744329481;4,5,6,6,6,7,8,7,7,9,10,11,12,7,13,13,14,13,13,13,25,24,13
Application_1011743105;4,7,7,8,7,7,7,7,7,7,7,9,10,11,12,7,13,13,14,13,13,15,15,16,15,18,18,19,18,18,15,15,16,15,18,18,19,18,18,18,18,18,17,18,15,15,16,15,25,24,15
Application_1373903371;4,7,7,8,9,10,11,12,7,13,13,14,24,10,11,12,13,13,13,13,15,15,16,17,15,18,18,19,18,18,18,18,18,18,15,15,16,15,15,15,18,18,19,18,18,10,11,26,18,17,18,15,15,16,15,15,20,21,15,24
Application_1615943310;4,7,7,8,9,10,11,26,7,13,13,14,13,15,15,16,15,18,18,19,18,18,10,11,12,18,18,18,18,18,17,18,15,15,16,15,20,21,15,24
Application_545952433;4,5,6,6,7,8,9,10,11,12,7,13,13,14,13,24,25,13
