trace_id;activity_ids
208337;4,5,24,24,6,7,24,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,26,26,15,26,15,15,15,16,19,18,17,15
208340;4,5,6,7,7,22,7
208343;4,5,24,24,24,24,6,7,24,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,13,13,14,15,13,15,22,25,15
208346;4,5,24,24,24,24,22,24
208349;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,18,17,16,19,15
208352;4,5,6,7,7,7,7,23,7
208355;4,5,24,24,22,24
208358;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,25,22,26
208361;4,5,24,24,6,7,24,7,22,7
208364;4,5,24,24,6,7,24,7,7,7,22,7
208367;4,5,22
208370;4,5,22
208373;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208376;4,5,24,24,22,24
208379;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,23,20
208382;4,5,6,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,23,20,13
208385;4,5,6,7,7,7,7,7,7,7,7,23,7
208388;4,5,6,7,7,7,7,7,7,7,7,7,7,23
208391;4,5,24,24,22,24
208394;4,5,22
208397;4,5,24,24,6,7,24,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,23,20,13
208400;4,5,22
208403;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,22,25,15
208406;4,5,22
208409;4,5,22
208412;4,5,6,7,7,8,7,7,10,9,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,15,15,15,15,19,17,18,16,15
208415;4,5,24,24,22,24
208418;4,5,6,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,25,22,15
208421;4,5,6,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,20,9,11,12,26,15,26,18,16,19,17,26
208424;4,5,24,24,22,24
208427;4,5,22
208430;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,20,23,13
208433;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208436;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208439;4,5,24,24,22,24
208442;4,5,22
208445;4,5,22
208448;4,5,22
208451;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,9,20,11,12,13,13,13,14,15,13,15,16,18,17,19,15
208454;4,5,22
208457;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,15,17,16,18,19,15
208460;4,5,22
208463;4,5,24,24,22,24
208466;4,5,22
208469;4,5,24,24,22,24
208472;4,5,6,7,7,7,7,7,7,7,7,23,7
208475;4,5,24,24,22,24
208478;4,5,6,7,7,8,10,9,11,12,13,7,13,14,15,13,15,26,15,26,15,26,15,17,18,19,16,15
208481;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208484;4,5,24,24,22,24
208487;4,5,22
208490;4,5,24,24,6,7,24,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,9,20,11,12,13,13,13,13,13,13
208493;4,5,22
208496;4,5,6,7,7,7,7,7,7,7,7,7,7,22,7
208499;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,14,15,13,15,25,22,15
208502;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208505;4,5,22
208508;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,25,22,15
208511;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208514;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,20,9,11,12,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,26,26,15,26,15,15,15,26,15,26,26,26,20,23,26
208517;4,5,6,7,7,7,7,7,7,7,7,7,7,8,23,7
208520;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,15,15,15,15,17,18,19,16,15
208523;4,5,24,24,6,7,24,7,8,22,7
208526;4,5,24,24,22,24
208529;4,5,24,24,6,7,24,7,7,7,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,9,20,11,12,26,26,26,26,26,26,26,26,26,20,9,11,12,26,26,26,26,26,26,26,9,20,11,12,26,26,26,26,26,26,26,26,26,14,15,26,15,15,15,18,19,16,17,15
208532;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,16,17,19,18,15
208535;4,5,6,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208538;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208541;4,5,22
208544;4,5,24,24,6,7,24,7,7,7,7,7,7,7,23,7
208547;4,5,22
208550;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,22,25,15
208553;4,5,6,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13
208556;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,19,17,16,18,15
208559;4,5,22
208562;4,5,22
208565;4,5,24,24,6,7,24,7,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,15,15,15,15,26,15,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,15,26,15,18,16,19,17,15
208568;4,5,22
208571;4,5,24,24,22,24
208574;4,5,6,7,7,7,7,23,7
208577;4,5,6,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,20,9,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,15,26,15,15,15,15,15,15,15,18,19,16,17,15
208580;4,5,6,7,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,23,20,13
208583;4,5,22
208586;4,5,24,24,6,7,24,7,23,7
208589;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13
208592;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,20,23,13
208595;4,5,6,7,7,22,7
208598;4,5,6,7,7,8,10,9,11,12,13,7,13,23,20,13
208601;4,5,24,24,6,7,24,7,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,15,26,15,19,16,18,17,15
208604;4,5,22
208607;4,5,6,7,7,7,7,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,15,15,26,15,26,26,26,26,26,9,20,11,12,26,26,26,26,26,9,20,11,12,26,26,26,20,9,11,12,26,26,26,26,26,26,26,14,15,26,15,18,17,16,19,15
208610;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208613;4,5,24,24,6,7,24,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,15,26,15,19,18,16,17,15
208616;4,5,24,24,22,24
208619;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,15,26,15,26,15,26,26,26,26,26,15,26,15,15,15,16,18,19,17,15
208622;4,5,24,24,6,7,24,7,7,7,7,7,7,7,23,7
208625;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208628;4,5,24,24,6,7,24,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,26
208631;4,5,22
208634;4,5,22
208637;4,5,22
208640;4,5,24,24,6,7,24,7,22,7
208643;4,5,24,24,22,24
208646;4,5,22
208649;4,5,22
208652;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,9,20,11,12,13,13,13,13
208655;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,9,20,11,12,13,13,13,13,13,20,9,11,12,13,13,13,13,13,14,15,13,15,18,16,17,19,15
208658;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208661;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13
208664;4,5,22
208667;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,22,25,15
208670;4,5,24,24,22,24
208673;4,5,22
208676;4,5,22
208679;4,5,24,24,6,7,24,7,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,15,15,15,15,17,16,18,19,15
208682;4,5,22
208685;4,5,22
208688;4,5,22
208691;4,5,22
208694;4,5,24,24,22,24
208697;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23
208700;4,5,24,24,22,24
208703;4,5,22
208706;4,5,22
208709;4,5,24,24,22,24
208712;4,5,24,24,22,24
208715;4,5,22
208718;4,5,6,7,7,7,7,22,7
208721;4,5,24,24,24,24,22,24
208724;4,5,24,24,24,24,22,24
208727;4,5,24,24,24,24,24,24,22,24
208730;4,5,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,20,9,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,17,18,16,19,15
208733;4,5,24,24,22,24
208736;4,5,24,24,22,24
208739;4,5,22
208742;4,5,22
208745;4,5,6,7,7,23,7
208748;4,5,6,7,7,7,7,7,7,7,7,7
208751;4,5,22
208754;4,5,6,7,7,8,9,10,11,12,13,7,13,14,15,13,15,18,17,19,16,15
208757;4,5,22
208760;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,15,15,15,15,15,15,15,15,15,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26
208763;4,5,22
208766;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,23,20,13
208769;4,5,6,7,7,7,7,7,7,7,7,7,7,7
208772;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,23,20,13
208775;4,5,24,24,6,7,24,7,22,7
208778;4,5,6,7,7,8,10,9,11,12,13,7,13,20,9,11,12,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,15,26,15,18,17,19,16,15
208781;4,5,22
208784;4,5,22
208787;4,5,22
208790;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,15,26,15,17,18,16,19,15
208793;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,9,20,11,12,13,13,13,13,13,13,13,13,13,14,15,13,15,19,16,17,18,15
208796;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
208799;4,5,24,24,24,24,6,7,24,7,7,7,22,7
208802;4,5,22
208805;4,5,24,24,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,22,25,15
208808;4,5,22
208811;4,5,22
208814;4,5,6,7,7,7,7,23,7
208817;4,5,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,9,20,11,12,13,13,13,13,13,13,13,14,15,13,15,22,25,15
208820;4,5,6,7,7,7,7,7,7,22,7
208823;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,7
208826;4,5,24,24,22,24
208829;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,7,7,22,7
208832;4,5,6,7,7,7,7,8,10,9,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,15,15,15,15,18,16,19,17,15
208835;4,5,6,7,7,7,7,7,7,7,7,7
208838;4,5,24,24,6,7,24,7,7,7,23,7
208841;4,5,22
208844;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,20,9,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,23,20,13
208847;4,5,24,24,22,24
208850;4,5,22
208853;4,5,24,24,22,24
208856;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,9,11,12,13,13,13,13
208859;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,9,20,11,12,13,13,13,13,13,13,13,13,13,13,13,13
208862;4,5,6,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13
208865;4,5,6,7,7,8,23,7
208868;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26
208871;4,5,6,7,7,8,10,9,11,12,13,7,13,14,15,13,15,26,15,26,26,26,15,26,15,22,25,15
208874;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,23,7
208877;4,5,22
208880;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,7
208883;4,5,22
208886;4,5,22
208889;4,5,24,24,24,24,22,24
208892;4,5,24,24,24,24,22,24
208895;4,5,27,27,27,27,22,27
208898;4,5,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,20,9,11,12,26,15,26,26,26,26,26,26,26,26,26,14,15,26,15,19,16,17,18,15
208901;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,17,19,18,16,15
208904;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,7
208907;4,5,24,24,22,24
208910;4,5,24,24,22,24
208913;4,5,22
208916;4,5,22
208919;4,5,24,24,22,24
208922;4,5,22
208925;4,5,22
208928;4,5,24,24,22,24
208931;4,5,22
208934;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,15,15,15,15,22,25,15
208937;4,5,22
208940;4,5,22
208943;4,5,24,24,22,24
208946;4,5,22
208949;4,5,24,24,6,7,24,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,22,25,15
208952;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,7
208955;4,5,24,24,24,24,24,24,24,24,22,24
208958;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,18,17,16,19,15
208961;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,22,25,26
208964;4,5,24,24,6,7,24,7,23,7
208967;4,5,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,15,26,15,19,18,16,17,15
208970;4,5,24,24,22,24
208973;4,5,6,7,7,22,7
208976;4,5,24,24,24,24,22,24
208979;4,5,22
208982;4,5,22
208985;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,7,7,22,7
208988;4,5,24,24,22,24
208991;4,5,24,24,24,24,6,7,24,7,7,7,7,7,7,7,23,7
208994;4,5,22
208997;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,15,26,15,18,17,19,16,15
209000;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,15,15,20,9,11,12,26,15,26,26,26,26,26,14,15,26,15,18,19,17,16,15
209003;4,5,22
209006;4,5,24,24,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,22,25,15
209009;4,5,24,24,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,23,20,13
209012;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,26,26,20,23,26
209015;4,5,24,24,22,24
209018;4,5,22
209021;4,5,6,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,15,26,15,15,15,15,15,18,17,19,16,15
209024;4,5,22
209027;4,5,24,24,24,24,24,24,24,24,22,24
209030;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,15,15,15,18,16,17,19,15
209033;4,5,24,24,22,24
209036;4,5,22
209039;4,5,24,24,24,24,24,24,24,24,22,24
209042;4,5,22
209045;4,5,22
209048;4,5,24,24,24,24,24,24,22,24
209051;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,13,13,13,13,13,13,13
209054;4,5,22
209057;4,5,6,7,7,7,7,7,7,8,9,10,11,12,13,7,13,20,23,13
209060;4,5,6,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,15,26,15,15,15,26,15,26,26
209063;4,5,6,7,7,7,7,8,10,9,11,12,13,7,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,18,17,16,19,15
209066;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,20,9,11,12,13,13
209069;4,5,24,24,6,7,24,7,7,7,7,7,22,7
209072;4,5,24,24,24,24,22,24
209075;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,7
209078;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,23,13
209081;4,5,22
209084;4,5,24,24,6,7,24,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,14,15,13,15,15,15,26,15,26,26,26,15,26,15,17,16,18,19,15
209087;4,5,24,24,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,13,13,20,23,13
209090;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,23,13
209093;4,5,24,24,22,24
209096;4,5,22
209099;4,5,24,24,6,7,24,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,18,17,16,19,15
209102;4,5,22
209105;4,5,6,7,7,8,10,9,11,12,13,7,13,9,20,11,12,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,15,15,15,15,17,18,19,16,15
209108;4,5,24,24,22,24
209111;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13
209114;4,5,22
209117;4,5,22
209120;4,5,24,24,6,7,24,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,15,15,15,15,15,15,26,15,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,15,26,15,15,15,15,15,18,17,19,16,15
209123;4,5,22
209126;4,5,24,24,22,24
209129;4,5,22
209132;4,5,24,24,6,7,24,7,22,7
209135;4,5,6,7,7,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,18,17,19,16,15
209138;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,15,15,26,15,26,26,26,25,22,26
209141;4,5,27,27,27,27,22,27
209144;4,5,22
209147;4,5,24,24,6,7,24,7,7,7,8,10,9,11,12,13,7,13,20,9,11,12,13,13,13,13,13,9,20,11,12,13,13,13,13,13,13,13,13
209150;4,5,24,24,24,24,22,24
209153;4,5,24,24,22,24
209156;4,5,24,24,24,24,6,7,24,7,7,7,23,7
209159;4,5,24,24,22,24
209162;4,5,24,24,22,24
209165;4,5,22
209168;4,5,24,24,22,24
209171;4,5,24,24,22,24
209174;4,5,22
209179;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,22,25,26
209182;4,5,24,24,24,24,22,24
209185;4,5,22
209188;4,5,6,7,7,8,9,10,11,12,13,7,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,15,26,15,18,16,17,19,15
209191;4,5,22
209194;4,5,6,7,7,7,7,7,7,7,7,7,7,7,7,22,7
209197;4,5,22
209200;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,20,23,13
209203;4,5,24,24,6,7,24,7,7,7,22,7
209206;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,14,15,13,15,19,17,16,18,15
209209;4,5,24,24,6,7,24,7,7,7,22,7
209212;4,5,22
209215;4,5,24,24,22,24
209218;4,5,22
209221;4,5,24,24,6,7,24,7,8,10,9,11,12,13,7,13,13,13,14,15,13,15,18,17,16,19,15
209224;4,5,22
209227;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,9,20,11,12,13,13,13,13,13,13
209230;4,5,24,24,6,7,24,7,22,7
209233;4,5,24,24,22,24
209236;4,5,22
209239;4,5,22
209242;4,5,6,7,7,7,7,8,23,7
209245;4,5,22
209248;4,5,24,24,6,7,24,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26
209251;4,5,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
209254;4,5,24,24,22,24
209257;4,5,6,7,7,8,9,10,11,12,13,7,13,9,20,11,12,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,15,15,9,20,11,12,26,15,26,18,19,17,16,26
209260;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,19,17,16,18,15
209263;4,5,22
209266;4,5,6,7,7,7,7,23,7
209269;4,5,6,7,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,20,23,13
209272;4,5,22
209275;4,5,24,24,22,24
209278;4,5,6,7,7,7,7,8,9,10,11,12,13,7,13,13,13,14,15,13,15,15,15,26,15,26,26,26,26,26,26,26,26,26,26,26,15,26,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,20,23,26
209281;4,5,24,24,22,24
209284;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,14,15,13,15,15,15,19,17,16,18,15
209287;4,5,6,7,7,7,7,8,10,9,11,12,13,7,13,14,15,13,15,16,18,17,19,15
209290;4,5,22
209293;4,5,22
209296;4,5,6,7,7,23,7
209299;4,5,24,24,22,24
209302;4,5,24,24,6,7,24,7,7,7,7,7,7,7,8,10,9,11,12,13,7,13,14,15,13,15,18,16,17,19,15
209305;4,5,22
209308;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,20,9,11,12,13,13,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,9,20,11,12,26,26,26,26
209311;4,5,24,24,6,7,24,7,7,7,8,10,9,11,12,13,7,13,13,13,13,13,13,13,13,13,20,9,11,12,13,13
209314;4,5,24,24,22,24
209317;4,5,22
209320;4,5,22
209323;4,5,24,24,6,7,24,7,8,9,10,11,12,13,7,13,13,13,13,13,14,15,13,15,26,15,26,26,26,26,26,26,26,15,26,15,18,19,17,16,15
209326;4,5,6,7,7,7,7,7,7,22,7
209329;4,5,22
209332;4,5,22
209335;4,5,24,24,22,24
209338;4,5,24,24,6,7,24,7,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,20,23,13
209341;4,5,6,7,7,7,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,15,15,22,25,15
209344;4,5,24,24,6,7,24,7,23,7
209347;4,5,22
209350;4,5,24,24,22,24
209353;4,5,24,24,22,24
209356;4,5,22
209359;4,5,22
209362;4,5,24,24,22,24
209365;4,5,24,24,22,24
209368;4,5,22
209371;4,5,6,7,7,8,10,9,11,12,13,7,13,23,20,13
209374;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,20,9,11,12,13,13,13,13,13,14,15,13,15,19,18,16,17,15
209377;4,5,24,24,6,7,24,7,7,7,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,13,13,13,13,13
209380;4,5,6,7,7,8,10,9,11,12,13,7,13,13,13,13,13,14,15,13,15,25,22,15
209383;4,5,22
209386;4,5,6,7,7,23,7
209389;4,5,24,24,22,24
209392;4,5,24,24,22,24
209395;4,5,6,7,7,8,9,10,11,12,13,7,13,13,13,13,13,13,13,14,15,13,15,26,15,26,26,26,15,26,15,18,16,19,17,15
209398;4,5,6,7,7,8,9,10,11,12,13,7,13,20,23,13
